Tempo(s),PWM_Aplicado(%),RPM_M1_Bruto,RPM_M1_Filtrado
25.3350,80,307.69,302.96
25.3400,80,307.69,302.90
25.3450,80,307.69,303.24
25.3500,80,307.69,303.82
25.3550,80,307.69,304.51
25.3600,80,307.69,305.20
25.3650,80,282.05,305.33
25.3700,80,307.69,304.57
25.3750,80,307.69,303.82
25.3800,80,307.69,303.65
25.3850,80,307.69,303.87
25.3900,80,282.05,303.80
25.3950,80,307.69,303.04
25.4000,80,307.69,302.41
25.4050,80,307.69,302.43
25.4100,80,307.69,302.86
25.4150,80,307.69,303.53
25.4200,80,307.69,304.29
25.4250,80,282.05,304.54
25.4300,80,307.69,303.92
25.4350,80,307.69,303.31
25.4400,80,307.69,303.28
25.4450,80,307.69,303.61
25.4500,80,307.69,304.15
25.4550,80,282.05,304.26
25.4600,80,307.69,303.58
25.4650,80,307.69,302.96
25.4700,80,307.69,302.94
25.4750,80,307.69,303.31
25.4800,80,307.69,303.90
25.4850,80,307.69,304.58
25.4900,80,307.69,305.27
25.4950,80,307.69,305.91
25.5000,80,282.05,305.94
25.5050,80,307.69,305.08
25.5100,80,307.69,304.22
25.5150,80,307.69,303.94
25.5200,80,307.69,304.07
25.5250,80,282.05,303.93
25.5300,80,307.69,303.11
25.5350,80,307.69,302.44
25.5400,80,307.69,302.43
25.5450,80,307.69,302.84
25.5500,80,307.69,303.50
25.5550,80,307.69,304.26
25.5600,80,282.05,304.51
25.5650,80,307.69,303.89
25.5700,80,307.69,303.29
25.5750,80,307.69,303.25
25.5800,80,307.69,303.59
25.5850,80,282.05,303.62
25.5900,80,307.69,302.93
25.5950,80,307.69,302.36
25.6000,80,307.69,302.42
25.6050,80,307.69,302.89
25.6100,80,307.69,303.57
25.6150,80,307.69,304.34
25.6200,80,282.05,304.59
25.6250,80,307.69,303.97
25.6300,80,307.69,303.35
25.6350,80,307.69,303.31
25.6400,80,307.69,303.63
25.6450,80,307.69,304.16
25.6500,80,282.05,304.27
25.6550,80,307.69,303.59
25.6600,80,307.69,302.97
25.6650,80,307.69,302.95
25.6700,80,307.69,303.31
25.6750,80,307.69,303.90
25.6800,80,307.69,304.58
25.6850,80,307.69,305.27
25.6900,80,307.69,305.90
25.6950,80,282.05,305.94
25.7000,80,307.69,305.07
25.7050,80,307.69,304.21
25.7100,80,307.69,303.94
25.7150,80,307.69,304.07
25.7200,80,282.05,303.93
25.7250,80,307.69,303.11
25.7300,80,307.69,302.44
25.7350,80,307.69,302.43
25.7400,80,307.69,302.84
25.7450,80,307.69,303.50
25.7500,80,307.69,304.26
25.7550,80,307.69,305.02
25.7600,80,282.05,305.21
25.7650,80,307.69,304.50
25.7700,80,307.69,303.79
25.7750,80,307.69,303.64
25.7800,80,307.69,303.88
25.7850,80,282.05,303.82
25.7900,80,307.69,303.06
25.7950,80,307.69,302.43
25.8000,80,307.69,302.45
25.8050,80,307.69,302.89
25.8100,80,307.69,303.55
25.8150,80,282.05,303.79
25.8200,80,307.69,303.23
25.8250,80,307.69,302.72
25.8300,80,307.69,302.79
25.8350,80,307.69,303.22
25.8400,80,307.69,303.86
25.8450,80,307.69,304.58
25.8500,80,282.05,304.78
25.8550,80,307.69,304.11
25.8600,80,307.69,303.45
25.8650,80,307.69,303.37
25.8700,80,307.69,303.67
25.8750,80,307.69,304.18
25.8800,80,307.69,304.79
25.8850,80,307.69,305.41
25.8900,80,282.05,305.48
25.8950,80,307.69,304.68
25.9000,80,307.69,303.88
25.9050,80,307.69,303.68
25.9100,80,307.69,303.88
25.9150,80,307.69,304.31
25.9200,80,307.69,304.85
25.9250,80,307.69,305.43
25.9300,80,282.05,305.47
25.9350,80,307.69,304.64
25.9400,80,307.69,303.84
25.9450,80,307.69,303.64
25.9500,80,307.69,303.83
25.9550,80,307.69,304.27
25.9600,80,282.05,304.31
25.9650,80,307.69,303.57
25.9700,80,307.69,302.92
25.9750,80,307.69,302.88
25.9800,80,307.69,303.25
25.9850,80,307.69,303.84
25.9900,80,282.05,304.01
25.9950,80,307.69,303.39
26.0000,80,307.69,302.82
26.0050,80,307.69,302.85
26.0100,80,307.69,303.25
26.0150,80,307.69,303.87
26.0200,80,307.69,304.57
26.0250,80,282.05,304.76
26.0300,80,307.69,304.08
26.0350,80,307.69,303.43
26.0400,80,307.69,303.35
26.0450,80,307.69,303.65
26.0500,80,307.69,304.16
26.0550,80,307.69,304.78
26.0600,80,307.69,305.41
26.0650,80,282.05,305.48
26.0700,80,307.69,304.67
26.0750,80,307.69,303.88
26.0800,80,307.69,303.68
26.0850,80,307.69,303.88
26.0900,80,307.69,304.31
26.0950,80,307.69,304.86
26.1000,80,307.69,305.43
26.1050,80,282.05,305.47
26.1100,80,307.69,304.65
26.1150,80,307.69,303.85
26.1200,80,307.69,303.64
26.1250,80,307.69,303.83
26.1300,80,307.69,304.27
26.1350,80,307.69,304.82
26.1400,80,282.05,304.89
26.1450,80,307.69,304.13
26.1500,80,307.69,303.42
26.1550,80,307.69,303.30
26.1600,80,307.69,303.58
26.1650,80,307.69,304.09
26.1700,80,307.69,304.70
26.1750,80,282.05,304.82
26.1800,80,307.69,304.10
26.1850,80,307.69,303.41
26.1900,80,307.69,303.31
26.1950,80,307.69,303.60
26.2000,80,307.69,304.12
26.2050,80,282.05,304.22
26.2100,80,307.69,303.53
26.2150,80,307.69,302.91
26.2200,80,307.69,302.90
26.2250,80,307.69,303.27
26.2300,80,307.69,303.87
26.2350,80,307.69,304.56
26.2400,80,307.69,305.25
26.2450,80,307.69,305.89
26.2500,80,282.05,305.94
26.2550,80,307.69,305.07
26.2600,80,307.69,304.21
26.2650,80,307.69,303.94
26.2700,80,307.69,304.07
26.2750,80,307.69,304.44
26.2800,80,307.69,304.94
26.2850,80,282.05,304.97
26.2900,80,307.69,304.18
26.2950,80,307.69,303.43
26.3000,80,307.69,303.30
26.3050,80,307.69,303.57
26.3100,80,307.69,304.07
26.3150,80,307.69,304.68
26.3200,80,307.69,305.32
26.3250,80,282.05,305.40
26.3300,80,307.69,304.61
26.3350,80,307.69,303.83
26.3400,80,307.69,303.65
26.3450,80,307.69,303.85
26.3500,80,307.69,304.29
26.3550,80,282.05,304.33
26.3600,80,307.69,303.60
26.3650,80,307.69,302.94
26.3700,80,307.69,302.90
26.3750,80,307.69,303.26
26.3800,80,307.69,303.85
26.3850,80,307.69,304.53
26.3900,80,282.05,304.71
26.3950,80,307.69,304.03
26.4000,80,307.69,303.38
26.4050,80,307.69,303.31
26.4100,80,307.69,303.61
26.4150,80,307.69,304.14
26.4200,80,282.05,304.24
26.4250,80,307.69,303.56
26.4300,80,307.69,302.94
26.4350,80,307.69,302.92
26.4400,80,307.69,303.29
26.4450,80,307.69,303.88
26.4500,80,307.69,304.57
26.4550,80,307.69,305.26
26.4600,80,307.69,305.90
26.4650,80,282.05,305.94
26.4700,80,307.69,305.07
26.4750,80,307.69,304.21
26.4800,80,307.69,303.94
26.4850,80,307.69,304.07
26.4900,80,307.69,304.44
26.4950,80,307.69,304.94
26.5000,80,282.05,304.97
26.5050,80,307.69,304.18
26.5100,80,307.69,303.43
26.5150,80,307.69,303.30
26.5200,80,307.69,303.57
26.5250,80,307.69,304.07
26.5300,80,307.69,304.68
26.5350,80,307.69,305.32
26.5400,80,282.05,305.40
26.5450,80,307.69,304.61
26.5500,80,307.69,303.83
26.5550,80,307.69,303.65
26.5600,80,307.69,303.85
26.5650,80,307.69,304.29
26.5700,80,282.05,304.33
26.5750,80,307.69,303.60
26.5800,80,307.69,302.94
26.5850,80,307.69,302.90
26.5900,80,307.69,303.26
26.5950,80,307.69,303.85
26.6000,80,307.69,304.53
26.6050,80,282.05,304.71
26.6100,80,307.69,304.03
26.6150,80,307.69,303.38
26.6200,80,307.69,303.31
26.6250,80,307.69,303.61
26.6300,80,307.69,304.14
26.6350,80,282.05,304.24
26.6400,80,307.69,303.56
26.6450,80,307.69,302.94
26.6500,80,307.69,302.92
26.6550,80,307.69,303.29
26.6600,80,307.69,303.88
26.6650,80,307.69,304.57
26.6700,80,307.69,305.26
26.6750,80,307.69,305.90
26.6800,80,307.69,306.45
26.6850,80,307.69,306.91
26.6900,80,282.05,306.75
26.6950,80,307.69,305.69
26.7000,80,307.69,304.66
26.7050,80,307.69,304.24
26.7100,80,307.69,304.25
26.7150,80,282.05,304.02
26.7200,80,307.69,303.13
26.7250,80,307.69,302.42
26.7300,80,307.69,302.38
26.7350,80,307.69,302.79
26.7400,80,307.69,303.44
26.7450,80,307.69,304.20
26.7500,80,307.69,304.97
26.7550,80,307.69,305.68
26.7600,80,282.05,305.78
26.7650,80,307.69,304.97
26.7700,80,307.69,304.16
26.7750,80,307.69,303.92
26.7800,80,282.05,303.55
26.7850,80,307.69,302.62
26.7900,80,307.69,301.92
26.7950,80,307.69,301.93
26.8000,80,307.69,302.40
26.8050,80,307.69,303.13
26.8100,80,307.69,303.96
26.8150,80,307.69,304.79
26.8200,80,307.69,305.56
26.8250,80,282.05,305.71
26.8300,80,307.69,304.93
26.8350,80,307.69,304.14
26.8400,80,307.69,303.92
26.8450,80,307.69,304.08
26.8500,80,307.69,304.48
26.8550,80,307.69,304.99
26.8600,80,282.05,305.02
26.8650,80,307.69,304.22
26.8700,80,307.69,303.47
26.8750,80,307.69,303.33
26.8800,80,307.69,303.59
26.8850,80,307.69,304.09
26.8900,80,307.69,304.70
26.8950,80,307.69,305.33
26.9000,80,307.69,305.92
26.9050,80,307.69,306.45
26.9100,80,282.05,306.37
26.9150,80,307.69,305.39
26.9200,80,307.69,304.44
26.9250,80,307.69,304.09
26.9300,80,307.69,304.15
26.9350,80,282.05,303.96
26.9400,80,307.69,303.11
26.9450,80,307.69,302.42
26.9500,80,307.69,302.40
26.9550,80,307.69,302.81
26.9600,80,307.69,303.47
26.9650,80,307.69,304.23
26.9700,80,307.69,304.99
26.9750,80,282.05,305.19
26.9800,80,307.69,304.48
26.9850,80,307.69,303.77
26.9900,80,307.69,303.63
26.9950,80,307.69,303.87
27.0000,80,307.69,304.33
27.0050,90,282.05,304.38
27.0100,90,307.69,303.65
27.0150,90,307.69,302.99
27.0200,90,307.69,302.94
27.0250,90,307.69,303.29
27.0300,90,307.69,303.87
27.0350,90,307.69,304.55
27.0400,90,307.69,305.24
27.0450,90,307.69,305.88
27.0500,90,307.69,306.43
27.0550,90,333.33,307.40
27.0600,90,307.69,309.08
27.0650,90,307.69,310.56
27.0700,90,307.69,311.28
27.0750,90,307.69,311.45
27.0800,90,333.33,311.77
27.0850,90,307.69,312.68
27.0900,90,307.69,313.38
27.0950,90,307.69,313.37
27.1000,90,307.69,312.91
27.1050,90,333.33,312.71
27.1100,90,307.69,313.21
27.1150,90,307.69,313.60
27.1200,90,333.33,313.89
27.1250,90,307.69,314.61
27.1300,90,307.69,315.03
27.1350,90,333.33,315.22
27.1400,90,307.69,315.77
27.1450,90,307.69,315.99
27.1500,90,333.33,315.98
27.1550,90,307.69,316.34
27.1600,90,307.69,316.39
27.1650,90,333.33,316.23
27.1700,90,307.69,316.48
27.1750,90,307.69,316.45
27.1800,90,333.33,316.24
27.1850,90,307.69,316.45
27.1900,90,307.69,316.39
27.1950,90,307.69,315.66
27.2000,90,333.33,315.06
27.2050,90,307.69,315.12
27.2100,90,333.33,315.59
27.2150,90,307.69,316.28
27.2200,90,307.69,316.56
27.2250,90,333.33,316.53
27.2300,90,307.69,316.84
27.2350,90,333.33,317.33
27.2400,90,307.69,317.90
27.2450,90,307.69,317.96
27.2500,90,333.33,317.69
27.2550,90,307.69,317.74
27.2600,90,307.69,317.48
27.2650,90,333.33,317.05
27.2700,90,307.69,317.04
27.2750,90,307.69,316.81
27.2800,90,333.33,316.44
27.2850,90,307.69,316.53
27.2900,90,333.33,316.91
27.2950,90,307.69,317.44
27.3000,90,307.69,317.51
27.3050,90,333.33,317.28
27.3100,90,307.69,317.40
27.3150,90,307.69,317.21
27.3200,90,333.33,316.83
27.3250,90,307.69,316.89
27.3300,90,307.69,316.70
27.3350,90,333.33,316.37
27.3400,90,307.69,316.50
27.3450,90,307.69,316.38
27.3500,90,333.33,316.12
27.3550,90,307.69,316.31
27.3600,90,307.69,316.26
27.3650,90,333.33,316.05
27.3700,90,307.69,316.27
27.3750,90,333.33,316.76
27.3800,90,307.69,317.37
27.3850,90,307.69,317.50
27.3900,90,333.33,317.31
27.3950,90,307.69,317.45
27.4000,90,307.69,317.26
27.4050,90,333.33,316.89
27.4100,90,307.69,316.95
27.4150,90,307.69,316.75
27.4200,90,333.33,316.42
27.4250,90,307.69,316.53
27.4300,90,333.33,316.92
27.4350,90,307.69,317.46
27.4400,90,307.69,317.54
27.4450,90,333.33,317.31
27.4500,90,307.69,317.42
27.4550,90,333.33,317.74
27.4600,90,307.69,318.17
27.4650,90,307.69,318.12
27.4700,90,333.33,317.76
27.4750,90,307.69,317.75
27.4800,90,333.33,317.97
27.4850,90,307.69,318.31
27.4900,90,307.69,318.20
27.4950,90,307.69,317.28
27.5000,90,333.33,316.43
27.5050,90,307.69,316.22
27.5100,90,333.33,316.43
27.5150,90,307.69,316.89
27.5200,90,307.69,316.96
27.5250,90,333.33,316.78
27.5300,90,307.69,316.96
27.5350,90,333.33,317.36
27.5400,90,307.69,317.87
27.5450,90,307.69,317.90
27.5500,90,333.33,317.61
27.5550,90,307.69,317.66
27.5600,90,333.33,317.92
27.5650,90,307.69,318.29
27.5700,90,307.69,318.20
27.5750,90,307.69,317.29
27.5800,90,333.33,316.45
27.5850,90,307.69,316.24
27.5900,90,333.33,316.45
27.5950,90,307.69,316.91
27.6000,90,307.69,316.98
27.6050,90,333.33,316.79
27.6100,90,307.69,316.97
27.6150,90,333.33,317.37
27.6200,90,307.69,317.88
27.6250,90,307.69,317.90
27.6300,90,333.33,317.61
27.6350,90,307.69,317.66
27.6400,90,333.33,317.92
27.6450,90,307.69,318.29
27.6500,90,307.69,318.20
27.6550,90,333.33,317.81
27.6600,90,307.69,317.77
27.6650,90,333.33,317.97
27.6700,90,307.69,318.30
27.6750,90,307.69,318.18
27.6800,90,307.69,317.26
27.6850,90,333.33,316.41
27.6900,90,307.69,316.20
27.6950,90,333.33,316.41
27.7000,90,307.69,316.87
27.7050,90,307.69,316.95
27.7100,90,333.33,316.77
27.7150,90,307.69,316.95
27.7200,90,307.69,316.84
27.7250,90,333.33,316.55
27.7300,90,307.69,316.68
27.7350,90,307.69,316.56
27.7400,90,333.33,316.28
27.7450,90,307.69,316.45
27.7500,90,333.33,316.88
27.7550,90,307.69,317.45
27.7600,90,307.69,317.54
27.7650,90,333.33,317.33
27.7700,90,307.69,317.45
27.7750,90,333.33,317.77
27.7800,90,307.69,318.19
27.7850,90,307.69,318.14
27.7900,90,333.33,317.78
27.7950,90,307.69,317.77
27.8000,90,307.69,317.47
27.8050,90,333.33,317.00
27.8100,90,307.69,316.99
27.8150,90,333.33,317.26
27.8200,90,307.69,317.70
27.8250,90,307.69,317.69
27.8300,90,333.33,317.40
27.8350,90,307.69,317.46
27.8400,90,307.69,317.23
27.8450,90,333.33,316.83
27.8500,90,307.69,316.87
27.8550,90,333.33,317.19
27.8600,90,307.69,317.66
27.8650,90,307.69,317.68
27.8700,90,333.33,317.40
27.8750,90,307.69,317.47
27.8800,90,333.33,317.76
27.8850,90,307.69,318.17
27.8900,90,307.69,318.11
27.8950,90,307.69,317.23
27.9000,90,333.33,316.41
27.9050,90,307.69,316.22
27.9100,90,333.33,316.44
27.9150,90,307.69,316.91
27.9200,90,307.69,316.98
27.9250,90,333.33,316.80
27.9300,90,307.69,316.98
27.9350,90,307.69,316.87
27.9400,90,333.33,316.57
27.9450,90,307.69,316.70
27.9500,90,307.69,316.57
27.9550,90,333.33,316.29
27.9600,90,307.69,316.45
27.9650,90,333.33,316.88
27.9700,90,307.69,317.45
27.9750,90,307.69,317.54
27.9800,90,333.33,317.33
27.9850,90,307.69,317.44
27.9900,90,333.33,317.77
27.9950,90,307.69,318.19
28.0000,90,307.69,318.14
28.0050,90,333.33,317.78
28.0100,90,307.69,317.77
28.0150,90,307.69,317.47
28.0200,90,333.33,317.00
28.0250,90,307.69,316.99
28.0300,90,333.33,317.26
28.0350,90,307.69,317.70
28.0400,90,307.69,317.69
28.0450,90,333.33,317.40
28.0500,90,307.69,317.46
28.0550,90,307.69,317.23
28.0600,90,333.33,316.83
28.0650,90,307.69,316.87
28.0700,90,307.69,316.67
28.0750,90,333.33,316.34
28.0800,90,307.69,316.46
28.0850,90,333.33,316.87
28.0900,90,307.69,317.42
28.0950,90,307.69,317.51
28.1000,90,333.33,317.29
28.1050,90,307.69,317.41
28.1100,90,307.69,317.22
28.1150,90,333.33,316.85
28.1200,90,307.69,316.90
28.1250,90,307.69,316.72
28.1300,90,333.33,316.38
28.1350,90,307.69,316.50
28.1400,90,307.69,316.39
28.1450,90,333.33,316.13
28.1500,90,307.69,316.32
28.1550,90,333.33,316.77
28.1600,90,307.69,317.37
28.1650,90,307.69,317.48
28.1700,90,333.33,317.29
28.1750,90,307.69,317.42
28.1800,90,333.33,317.76
28.1850,90,307.69,318.19
28.1900,90,307.69,318.14
28.1950,90,307.69,317.27
28.2000,90,333.33,316.46
28.2050,90,307.69,316.26
28.2100,90,333.33,316.48
28.2150,90,307.69,316.94
28.2200,90,307.69,317.01
28.2250,90,333.33,316.82
28.2300,90,307.69,317.00
28.2350,90,333.33,317.39
28.2400,90,307.69,317.89
28.2450,90,307.69,317.91
28.2500,90,333.33,317.62
28.2550,90,307.69,317.66
28.2600,90,307.69,317.40
28.2650,90,333.33,316.97
28.2700,90,307.69,316.98
28.2750,90,307.69,316.76
28.2800,90,333.33,316.40
28.2850,90,307.69,316.50
28.2900,90,307.69,316.37
28.2950,90,333.33,316.11
28.3000,90,307.69,316.29
28.3050,90,307.69,316.23
28.3100,90,333.33,316.03
28.3150,90,307.69,316.25
28.3200,90,333.33,316.74
28.3250,90,307.69,317.36
28.3300,90,307.69,317.49
28.3350,90,333.33,317.30
28.3400,90,307.69,317.44
28.3450,90,307.69,317.26
28.3500,90,333.33,316.89
28.3550,90,307.69,316.95
28.3600,90,307.69,316.75
28.3650,90,333.33,316.42
28.3700,90,307.69,316.53
28.3750,90,307.69,316.41
28.3800,90,333.33,316.14
28.3850,90,307.69,316.32
28.3900,90,333.33,316.78
28.3950,90,307.69,317.37
28.4000,90,333.33,318.00
28.4050,90,307.69,318.61
28.4100,90,307.69,318.63
28.4150,90,333.33,318.29
28.4200,90,307.69,318.24
28.4250,90,307.69,317.88
28.4300,90,333.33,317.35
28.4350,90,307.69,317.26
28.4400,90,307.69,316.95
28.4450,90,333.33,316.52
28.4500,90,307.69,316.57
28.4550,90,307.69,316.40
28.4600,90,333.33,316.11
28.4650,90,307.69,316.27
28.4700,90,307.69,316.21
28.4750,90,333.33,315.99
28.4800,90,307.69,316.22
28.4850,90,333.33,316.71
28.4900,90,307.69,317.33
28.4950,90,307.69,317.47
28.5000,90,307.69,316.77
28.5050,90,333.33,316.11
28.5100,90,307.69,316.04
28.5150,90,333.33,316.35
28.5200,90,307.69,316.89
28.5250,90,307.69,317.01
28.5300,90,333.33,316.85
28.5350,90,307.69,317.05
28.5400,90,333.33,317.45
28.5450,90,307.69,317.95
28.5500,90,307.69,317.97
28.5550,90,333.33,317.67
28.5600,90,307.69,317.70
28.5650,90,333.33,317.95
28.5700,90,307.69,318.32
28.5750,90,307.69,318.21
28.5800,90,307.69,317.30
28.5850,90,333.33,316.46
28.5900,90,307.69,316.24
28.5950,90,333.33,316.45
28.6000,90,307.69,316.91
28.6050,90,307.69,316.98
28.6100,90,333.33,316.79
28.6150,90,307.69,316.97
28.6200,90,333.33,317.37
28.6250,90,307.69,317.88
28.6300,90,307.69,317.90
28.6350,90,333.33,317.61
28.6400,90,307.69,317.66
28.6450,90,333.33,317.92
28.6500,90,307.69,318.29
28.6550,90,307.69,318.20
28.6600,90,307.69,317.29
28.6650,90,333.33,316.45
28.6700,90,307.69,316.24
28.6750,90,333.33,316.45
28.6800,90,307.69,316.91
28.6850,90,307.69,316.98
28.6900,90,307.69,316.28
28.6950,90,333.33,315.65
28.7000,90,307.69,315.64
28.7050,90,333.33,316.03
28.7100,90,307.69,316.63
28.7150,90,307.69,316.82
28.7200,90,333.33,316.72
28.7250,90,307.69,316.96
28.7300,90,333.33,317.40
28.7350,90,307.69,317.93
28.7400,90,307.69,317.97
28.7450,90,333.33,317.68
28.7500,90,307.69,317.72
28.7550,90,307.69,317.46
28.7600,90,333.33,317.02
28.7650,90,307.69,317.02
28.7700,90,307.69,316.78
28.7750,90,333.33,316.42
28.7800,90,307.69,316.51
28.7850,90,333.33,316.89
28.7900,90,307.69,317.43
28.7950,90,333.33,318.02
28.8000,90,307.69,318.60
28.8050,90,307.69,318.61
28.8100,90,333.33,318.25
28.8150,90,307.69,318.21
28.8200,90,307.69,317.85
28.8250,90,333.33,317.32
28.8300,90,307.69,317.23
28.8350,90,307.69,316.93
28.8400,90,333.33,316.50
28.8450,90,307.69,316.56
28.8500,90,307.69,316.39
28.8550,90,333.33,316.10
28.8600,90,307.69,316.27
28.8650,90,333.33,316.72
28.8700,90,307.69,317.31
28.8750,90,307.69,317.43
28.8800,90,333.33,317.25
28.8850,90,307.69,317.39
28.8900,90,307.69,317.21
28.8950,90,333.33,316.85
28.9000,90,307.69,316.91
28.9050,90,307.69,316.73
28.9100,90,333.33,316.40
28.9150,90,307.69,316.52
28.9200,90,333.33,316.91
28.9250,90,307.69,317.46
28.9300,90,307.69,317.54
28.9350,90,333.33,317.31
28.9400,90,307.69,317.43
28.9450,90,333.33,317.75
28.9500,90,307.69,318.17
28.9550,90,307.69,318.12
28.9600,90,333.33,317.76
28.9650,90,307.69,317.76
28.9700,90,333.33,317.97
28.9750,90,307.69,318.32
28.9800,90,307.69,318.20
28.9850,90,333.33,317.79
28.9900,90,307.69,317.75
28.9950,90,333.33,317.95
29.0000,90,307.69,318.28
29.0050,90,307.69,318.16
29.0100,90,333.33,317.75
29.0150,90,307.69,317.71
29.0200,90,307.69,317.40
29.0250,90,333.33,316.93
29.0300,90,307.69,316.92
29.0350,90,307.69,316.69
29.0400,90,333.33,316.33
29.0450,90,307.69,316.44
29.0500,90,333.33,316.83
29.0550,90,307.69,317.38
29.0600,90,307.69,317.47
29.0650,90,333.33,317.26
29.0700,90,307.69,317.38
29.0750,90,307.69,317.20
29.0800,90,333.33,316.83
29.0850,90,307.69,316.89
29.0900,90,307.69,316.71
29.0950,90,333.33,316.38
29.1000,90,307.69,316.50
29.1050,90,333.33,316.90
29.1100,90,307.69,317.45
29.1150,90,333.33,318.05
29.1200,90,307.69,318.63
29.1250,90,307.69,318.64
29.1300,90,333.33,318.28
29.1350,90,307.69,318.23
29.1400,90,333.33,318.38
29.1450,90,307.69,318.65
29.1500,90,307.69,318.45
29.1550,90,333.33,317.98
29.1600,90,307.69,317.88
29.1650,90,333.33,318.03
29.1700,90,307.69,318.32
29.1750,90,307.69,318.17
29.1800,90,333.33,317.75
29.1850,90,307.69,317.70
29.1900,90,307.69,317.38
29.1950,90,333.33,316.91
29.2000,90,307.69,316.90
29.2050,90,333.33,317.18
29.2100,90,307.69,317.63
29.2150,90,307.69,317.64
29.2200,90,333.33,317.35
29.2250,90,307.69,317.43
29.2300,90,333.33,317.72
29.2350,90,307.69,318.14
29.2400,90,307.69,318.08
29.2450,90,333.33,317.72
29.2500,90,307.69,317.72
29.2550,90,307.69,317.42
29.2600,90,333.33,316.97
29.2650,90,307.69,316.96
29.2700,90,307.69,316.73
29.2750,90,333.33,316.37
29.2800,90,307.69,316.47
29.2850,90,333.33,316.86
29.2900,90,307.69,317.40
29.2950,90,307.69,317.49
29.3000,90,333.33,317.27
29.3050,90,307.69,317.39
29.3100,90,333.33,317.72
29.3150,90,307.69,318.15
29.3200,90,307.69,318.11
29.3250,90,333.33,317.75
29.3300,90,307.69,317.75
29.3350,90,307.69,317.46
